5 . DEO NARAIN PRASAD VERMA,M BKD 2098,0.68%
6 . DR. RAJ BAINSHI PANDE,M IND 1940,0.63%
ELECTORS : 562299 VOTERS  : 313957,POLL PERCENTAGE  : 55.83%  VALID VOTES ,: 310197
Constituency  : 5 . SIWAN,"",""
1 . MOHAMAD YUSUF,M INC 159794,52.22%
2 . JANARDAN TIWARI,M BJS 132573,43.32%
3 . SHANKAR NATH VIDYARTHI,M IND 7350,2.40%
4 . DURGA LAL,M IND 2951,0.96%
5 . RAJDEO SINGH,M BKD 2481,0.81%
6 . HAJARI SINGH,M IND 856,0.28%
ELECTORS : 612732 VOTERS  : 309840,POLL PERCENTAGE  : 50.57%  VALID VOTES ,: 306005
Constituency  : 6 . CHAPRA,"",""
1 . RAM SHEKHAR PRASAD SINGH,M INC 129134,42.08%
2 . SATYADEO SINGH,M BKD 89964,29.31%
3 . JANAK YADAV,M PSP 27021,8.80%
4 . AWADHESH KUMAR SINGH,M BJS 25454,8.29%
5 . HARI NANDAN PRASAD YADAV,M SSP 19609,6.39%
6 . AMAR KUMAR PANDEY,M SUC 7010,2.28%
7 . MAKSUDHAN SINGH,M IND 3374,1.10%
8 . SABDULLAH,M IND 1495,0.49%
9 . RAM PUJAN PRASAD,M IND 1455,0.47%
10 . RAM PATI DASS,M IND 813,0.26%
11 . RAMESHWAR PRASAD RAJPAL,M IND 786,0.26%
12 . VISHWANATH SINGH,M IND 774,0.25%
ELECTORS : 624439 VOTERS  : 310930,POLL PERCENTAGE  : 49.79%  VALID VOTES ,: 306889
rptDetailedResults - 11 of  95,118,""


"",Bihar,""
Constituency  : 7 . MAHARAJGANJ,"",""
1 . RAMDEO SINGH,M SSP 98386,33.69%
2 . INDRA DEEP SINGH,M CPI 97378,33.35%
3 . MAHAMAYA PRASAD SINHA,M IND 90920,31.14%
4 . KAMLA SINGH,M RRP 3357,1.15%
5 . RAM SHRESTH MISHRA,M IND 1452,0.50%
6 . RAMESHWAR SINGH VISHWA BANDHU,M IND 514,0.18%
ELECTORS : 603066 VOTERS  : 294836,POLL PERCENTAGE  : 48.89%  VALID VOTES ,: 292007
Constituency  : 8 . KESARIA,"",""
1 . KAMLA MISHRA MADHUKAR,M CPI 127338,52.26%
2 . BASUDEO NARAIN SINGH,M NCO 77051,31.62%
3 . MAHANTH SUKDEO GIRI,M SHD 39277,16.12%
ELECTORS : 586266 VOTERS  : 247546,POLL PERCENTAGE  : 42.22%  VALID VOTES ,: 243666
Constituency  : 9 . HAJIPUR,"",""
1 . DIGVIJAY NARAIN SINGH,M NCO 142771,35.84%
2 . VALMIKI CHAUDHARY,M INC 135687,34.06%
3 . AWADH BIHARI SINGH,M SSP 67472,16.94%
4 . KAMALESH RAI,M PSP 37670,9.46%
5 . SHRIVEDANTIJEE,M RRP 7643,1.92%
6 . RAMNARAIN SINGH,M IND 3663,0.92%
7 . SHIV SHANKAR RAI,M BKD 2558,0.64%
8 . BACHULAL AZAD,M IND 907,0.23%
ELECTORS : 622672 VOTERS  : 401687,POLL PERCENTAGE  : 64.51%  VALID VOTES ,: 398371
Constituency  : 10 . MUZAFFARPUR,"",""
1 . NAWAL KISHORE SINHA,M INC 245007,60.49%
2 . MAHESH PRASAD SINGH,M NCO 156433,38.62%
3 . ANZARUL HAQUE,M IND 1826,0.45%
4 . SITARAM RAZAK,M IND 1784,0.44%
ELECTORS : 608535 VOTERS  : 408728,POLL PERCENTAGE  : 67.17%  VALID VOTES ,: 405050
Constituency  : 11 . SITAMARHI,"",""
1 . NAGENDRA PRASAD YADAV,M INC 217416,51.65%
2 . THAKUR JUGAL KISHORE SINGH,M SSP 188691,44.82%
3 . INDAL SINGH,M IND 14039,3.33%
4 . RATNESHWARI NANDAN SINGH,M IND 831,0.20%
ELECTORS : 631884 VOTERS  : 425411,POLL PERCENTAGE  : 67.32%  VALID VOTES ,: 420977
Constituency  : 12 . PUPRI,"",""
1 . HARI KISHORE SINGH,M INC 219521,53.98%
2 . TAPESHWAR RAI,M BJS 134488,33.07%
3 . RAM KARAN SAHNI,M SSP 18843,4.63%
4 . RATNESHWARI NANDAN SINGH,M IND 9677,2.38%
5 . NAGENDRA PD. SINGH,M PSP 7495,1.84%
rptDetailedResults - 12 of  95,119,""


"",Bihar,""
6 . SHASHI RANJAN PRASAD SAHU,M PBI 6032,1.48%
7 . GANGADHAR PD. SING,M IND 3909,0.96%
8 . RAMCHANDRA CHAUDHARI,M IND 3166,0.78%
9 . ASMLAM AZAD,M IND 2208,0.54%
10 . RAM NANDAN RAI,M IND 1344,0.33%
ELECTORS : 632544 VOTERS  : 410319,POLL PERCENTAGE  : 64.87%  VALID VOTES ,: 406683
Constituency  : 13 . JAINAGAR,"",""
1 . BHOGENDRA JHA,M CPI 119333,35.05%
2 . MAHENDRA NARAIN JHA,M INC 88403,25.96%
3 . BALIRAJ YADAV,M BJS 74766,21.96%
4 . SURYA NARAIN SINGH,M IND 39171,11.50%
5 . ANIRUDH SINGH,M NCO 7138,2.10%
6 . MAHENDRA THAKUR,M FBL 6155,1.81%
7 . BHAGIRATH JHA,M IND 2624,0.77%
8 . SIYARAM YADAV,M IND 1746,0.51%
9 . NAGESHWAR MISHRA,M IND 1155,0.34%
ELECTORS : 626757 VOTERS  : 344597,POLL PERCENTAGE  : 54.98%  VALID VOTES ,: 340491
Constituency  : 14 . MADHUBANI,"",""
1 . JAGANNATH MISHRA,M INC 196735,55.56%
2 . VINAYAK PD. YADAV,M SSP 108834,30.74%
3 . JAGDISH NARAIN CHOUDHARY,M PSP 22172,6.26%
4 . RAJ KUMAR MAHASETH,M IND 16085,4.54%
5 . SHIVA CHANDRA JHA,M IND 5212,1.47%
6 . RAMA NATH SAHA,M BKD 2942,0.83%
7 . RAMESHWAR SAHU,M IND 1437,0.41%
8 . JAGDA NAND JHA,M IND 674,0.19%
ELECTORS : 595485 VOTERS  : 358036,POLL PERCENTAGE  : 60.13%  VALID VOTES ,: 354091
Constituency  : 15 . SAMASTIPUR,"",""
1 . YAMUNA PRASAD MANDAL,M INC 166827,49.14%
2 . VALMIKI PRASAD SINGH,M BJS 91111,26.84%
3 . MUNSHILAL ROY,M SSP 73359,21.61%
4 . LALIT KUMAR SINGH,M PBI 2842,0.84%
5 . YADUNANDAN THAKUR,M IND 2118,0.62%
6 . JWALA PRASAD CHOUDHARY,M IND 1422,0.42%
7 . BHOLA NATH CHOUDHARY,M IND 943,0.28%
8 . RAMPUR PRASAD ROY,M IND 842,0.25%
ELECTORS : 619551 VOTERS  : 342224,POLL PERCENTAGE  : 55.24%  VALID VOTES ,: 339464
Constituency  : 16 . DARBHANGA,"",""
1 . VINODA NAND JHA,M INC 130263,34.34%
2 . SURENDRA JHA SUMAN,M BJS 73117,19.28%
3 . DEVI DUTT POODAR,M SSP 54699,14.42%
4 . KAMRAN,M IND 47788,12.60%
rptDetailedResults - 13 of  95,120,""


"",Bihar,""
5 . RAMBALLABH JALAN,M CPI 37876,9.99%
6 . SATYA NARAIN YADAV,M SWA 28912,7.62%
7 . HARISH CHANDRA MISHRA,M IND 2711,0.71%
8 . PHULMATI DEVI,M IND 1613,0.43%
9 . HARIBANSH PANDEY,M IND 1408,0.37%
10 . REVATI CHARAN MAZUMDAR,M IND 933,0.25%
ELECTORS : 670870 VOTERS  : 383417,POLL PERCENTAGE  : 57.15%  VALID VOTES ,: 379320
Constituency  : 17 . ROSERA (SC),"",""
1 . RAM BHAGAT PASWAN,M INC 103429,42.66%
2 . RAMSEWAK HAZARI,M SSP 71722,29.58%
3 . RAM JATAN PASWAN,M CPI 53866,22.22%
4 . RAMESHWAR SAHU,M IND 6011,2.48%
5 . AYODHYA SADA,M IND 2606,1.07%
6 . LALI PASWAN,M IND 1544,0.64%
7 . KEDAR PASWAN,M IND 1389,0.57%
8 . RATAN DEVI,M IND 1267,0.52%
9 . THAKAI PASWAN,M BKD 595,0.25%
ELECTORS : 577300 VOTERS  : 245755,POLL PERCENTAGE  : 42.57%  VALID VOTES ,: 242429
Constituency  : 18 . SAHARSA,"",""
1 . CHIRANJIB JHA,M INC 156166,48.72%
2 . GUNANAND THAKUR,M SSP 79828,24.90%
3 . MAHABIR PD. YADAV,M NCO 56060,17.49%
4 . KAPILESHWAR PD. YADAV,M IND 17539,5.47%
5 . ALI HUSSAIN,M IND 9067,2.83%
6 . JIYALAL MANDAL,M IND 1903,0.59%
ELECTORS : 602165 VOTERS  : 326632,POLL PERCENTAGE  : 54.24%  VALID VOTES ,: 320563
Constituency  : 19 . MADHIPURA,"",""
1 . RAJENDRA PRASAD YADAV,M INC 146232,46.21%
2 . BINDESHWARI PD. MANDAL,M SHD 118323,37.39%
3 . RAMESH NANDAN PARSAD,M BJS 44792,14.15%
4 . SHASHI SHEKHAR YADAV,M PBI 4617,1.46%
5 . ANUP LAL PASWAN,M IND 1271,0.40%
6 . MAHID HUSSAIN SEKH,M IND 1227,0.39%
ELECTORS : 597248 VOTERS  : 320914,POLL PERCENTAGE  : 53.73%  VALID VOTES ,: 316462
Constituency  : 20 . ARARIA (SC),"",""
1 . TUL MOHAN RAM,M INC 134162,66.56%
2 . DUMAR LAL BAITHA,M NCO 50977,25.29%
3 . BAL BODH PASWAN,M PSP 7486,3.71%
4 . YASHODA DEVI,M IND 5811,2.88%
5 . LALDEO PASWAN,M SOC 1610,0.80%
6 . ADHIKILAL PASWAN,M BJS 1508,0.75%
ELECTORS : 527567 VOTERS  : 206878,POLL PERCENTAGE  : 39.21%  VALID VOTES ,: 201554
rptDetailedResults - 14 of  95,121,""


"",Bihar,""
Constituency  : 21 . KISHANGANJ,"",""
1 . JAMILUR RAHMAN,M INC 122619,58.53%
2 . BAL KRISHNA JHA,M BJS 41705,19.91%
3 . LAKHAN LAL KAPUR,M IND 20182,9.63%
4 . GULAM SARWAR,M IND 9596,4.58%
5 . NURUL HODA,M PSP 6462,3.08%
6 . MD. ISMAIL,M NCO 3610,1.72%
7 . ZAKIR ALI IRAQUI,M IND 2753,1.31%
8 . SHYAMDEO JHA,M IND 1727,0.82%
9 . ROSHAN JAHAN,M IND 845,0.40%
ELECTORS : 513860 VOTERS  : 214771,POLL PERCENTAGE  : 41.80%  VALID VOTES ,: 209499
Constituency  : 22 . PURNEA,"",""
1 . MOHAMMAD TAHIR,M INC 56977,27.73%
2 . Z. A. AHMAD,M CPI 36813,17.92%
3 . PHANI GOPAL SEN GUPTA,M NCO 33846,16.47%
4 . DEONATH RAI,M SSP 31763,15.46%
5 . SURYA N. SINGH YADAV,M IND 12954,6.30%
6 . ABDUL RAZAK,M IND 12445,6.06%
7 . SHIV CHARAN MEHTA,M HSD 6772,3.30%
8 . SHALI GRAM SINGH TOMAR,M IND 4871,2.37%
9 . DEONARAIN MANDAL,M IND 3703,1.80%
10 . PRADUMNA NARAIN SINGH,M PBI 3178,1.55%
11 . UCHIT PASWAN,M IND 2156,1.05%
ELECTORS : 551113 VOTERS  : 213754,POLL PERCENTAGE  : 38.79%  VALID VOTES ,: 205478
Constituency  : 23 . KATIHAR,"",""
1 . GYANESHWAR PRASAD YADAV,M BJS 96422,35.05%
2 . SITA RAM KESHRI,M INC 83533,30.37%
3 . RAMANAND SINGH,M CPM 31993,11.63%
4 . IBRAHIM,M MUL 29008,10.55%
5 . GUPTA PRIYA,M PSP 19040,6.92%
6 . SITA RAM SINGH,M HSD 6214,2.26%
7 . BHOLA PRASAD AGARWAL,M IND 2284,0.83%
8 . SATYA NARAYAN PODDAR SAURAV,M IND 2280,0.83%
9 . SURYA NARAYAN YADAV,M SHD 1559,0.57%
10 . RAM LAGAN RAI,M SOC 1537,0.56%
11 . LAKSHMI NARAYAN SINGH,M RCI 1193,0.43%
ELECTORS : 563718 VOTERS  : 286377,POLL PERCENTAGE  : 50.80%  VALID VOTES ,: 275063
Constituency  : 24 . RAJMAHAL (ST),"",""
1 . ISWAR MARANDI,M INC 55958,44.77%
2 . JUSTIN RICHARD,M PHJ 37193,29.76%
3 . MANIK MARANDI,M BJS 20276,16.22%
4 . MARK KISKU,M IND 4080,3.26%
5 . SAWNA DEHRI,M IND 2686,2.15%
rptDetailedResults - 15 of  95,122,""


"",Bihar,""
6 . SASIEL HEMBROM,M IND 2276,1.82%
7 . PAUL HANSDA,M JKP 1490,1.19%
8 . ROBERT SAMUEL BESRA,M SWA 1032,0.83%
ELECTORS : 490794 VOTERS  : 129061,POLL PERCENTAGE  : 26.30%  VALID VOTES ,: 124991
Constituency  : 25 . BODDA,"",""
1 . JAGDISH N. MANDAL,M INC 91549,47.64%
2 . PRABHUDAYAL HIMAT SINGHKA,M NCO 43408,22.59%
3 . SAHEBRAM MARANDI,M IND 18669,9.71%
4 . PARMESHWAR RAM BHAGAT,M PHJ 17325,9.02%
5 . HEMANT KUMAR JHA,M IND 12033,6.26%
6 . JAGLAL ROY,M JKP 9185,4.78%
ELECTORS : 551225 VOTERS  : 198068,POLL PERCENTAGE  : 35.93%  VALID VOTES ,: 192169
Constituency  : 26 . DUMKA (ST),"",""
1 . SATYA CHARAN BESRA,M INC 56888,35.41%
2 . SATRUGHAN BESRA,M CPI 46804,29.13%
3 . BATESHWAR HEMBROM,M BJS 26470,16.47%
4 . SHIBU MURMU,M IND 21560,13.42%
5 . KUNJI RAM TUDU,M PHJ 4354,2.71%
6 . PAGAN MANJHI,M IND 2583,1.61%
7 . KISTU MARANDI,M JKP 1297,0.81%
8 . N. NAG,M IND 714,0.44%
ELECTORS : 525852 VOTERS  : 166147,POLL PERCENTAGE  : 31.60%  VALID VOTES ,: 160670
Constituency  : 27 . BANKA,"",""
1 . SHIV CHANDIKA PRASAD,M INC 80017,29.80%
2 . VASUDEO YADAV,M CPI 68942,25.67%
3 . VENI SHANKAR SHARMA,M BJS 66085,24.61%
4 . GUNESHWAR SINGH,M SSP 29333,10.92%
5 . BHUBNESHWAR PANDEY,M FBL 7465,2.78%
6 . RADHEY SHYAM RAI,M SWA 5388,2.01%
7 . SHYAM NARAYAN SINGH,M HSD 4897,1.82%
8 . MUNSHI MANJHI,M PHJ 3924,1.46%
9 . KAMPA MURMU,M JKP 2478,0.92%
ELECTORS : 559147 VOTERS  : 275068,POLL PERCENTAGE  : 49.19%  VALID VOTES ,: 268529
Constituency  : 28 . BHAGALPUR,"",""
1 . BHAGWAT JHA AZAD,M INC 146881,46.90%
2 . RAMESHWAR NATH TEWARI,M CPI 85842,27.41%
3 . JAGESHWAR MANDAL,M NCO 70974,22.66%
4 . NAGARMAL BAJORIA,M IND 6898,2.20%
5 . LALMOHAN PASWAN,M ISP 2615,0.83%
ELECTORS : 606019 VOTERS  : 321834,POLL PERCENTAGE  : 53.11%  VALID VOTES ,: 313210
Constituency  : 29 . MONGHYR,"",""
1 . DEONANDAN PRASAD YADAV,M INC 150482,39.49%
rptDetailedResults - 16 of  95,123,""


"",Bihar,""
2 . MADHU LIMYE,M SSP 124806,32.75%
3 . PRATAP SINGH,M IND 97000,25.45%
4 . TARINI MANDAL,M IND 6319,1.66%
5 . LAKHAN MURMU,M JKP 2002,0.53%
6 . JAGDEO YADAV,M IND 491,0.13%
ELECTORS : 592073 VOTERS  : 386652,POLL PERCENTAGE  : 65.30%  VALID VOTES ,: 381100
Constituency  : 30 . JAMUI (SC),"",""
1 . BHOLA MANJHI,M CPI 162266,48.63%
2 . NAYAN TARA DAS,M NCO 121137,36.30%
3 . AMEER DAS,M INC 35614,10.67%
4 . REWA RABIDAS,M IND 5501,1.65%
5 . KAILASH RAJAK,M IND 4283,1.28%
6 . GAJADHAR PASWAN,M IND 3995,1.20%
7 . HARINARAIN PASWAN,M IND 890,0.27%
ELECTORS : 654630 VOTERS  : 339077,POLL PERCENTAGE  : 51.80%  VALID VOTES ,: 333686
Constituency  : 31 . KHAGARIA,"",""
1 . SHIVSHANKAR PRASAD YADAV,M SSP 73594,21.25%
2 . SUMITRA DEVI,M INC 73046,21.09%
3 . BALKRISHNA AZAD,M IND 69387,20.03%
4 . SATISH PRASAD SINGH,M IND 41251,11.91%
5 . KRISHNA KANT SINGH,M CPM 26776,7.73%
6 . MAHARAJ PRASAD SINGH,M IND 19580,5.65%
7 . RAJENDRA PRASAD,M NCO 18682,5.39%
8 . KAMESHWAR SINGH,M IND 18627,5.38%
9 . SHIVAKANT MISHRA,M IND 4085,1.18%
10 . JAMALUDDIN,M BKD 1334,0.39%
ELECTORS : 633193 VOTERS  : 352054,POLL PERCENTAGE  : 55.60%  VALID VOTES ,: 346362
Constituency  : 32 . BEGUSARAI,"",""
1 . SHYAMNANDAN MISHRA,M NCO 134836,38.46%
2 . YOGENDRA SHARMA,M CPI 129374,36.90%
3 . RAMNARAIN CHAUDHRY,M INC 43679,12.46%
4 . KISHORI SHARAN KARAMSHEEL,M SSP 40163,11.46%
5 . SINGHESHWAR SINGH,M IND 2546,0.73%
ELECTORS : 628724 VOTERS  : 357545,POLL PERCENTAGE  : 56.87%  VALID VOTES ,: 350598
Constituency  : 33 . NALANDA,"",""
1 . SEDHESHWAR PRASAD,M INC 223398,57.93%
2 . SHYAM SUNDER PRASAD,M BJS 93698,24.30%
3 . RAM RAJ PRASAD SINGH,M NCO 42259,10.96%
4 . H. RASHID,M MUL 10518,2.73%
5 . GURU SAHAY ARYA,M IND 5591,1.45%
6 . BRIJ NANDAN YADAV,M IND 5237,1.36%
7 . RAM PRASAD SINGH,M IND 2903,0.75%
rptDetailedResults - 17 of  95,124,""


"",Bihar,""
8 . RAM NARESH SHARMA,M BKD 2033,0.53%
ELECTORS : 631607 VOTERS  : 391876,POLL PERCENTAGE  : 62.04%  VALID VOTES ,: 385637
Constituency  : 34 . BARH,"",""
1 . DHARAMVIR SINGH,M INC 184484,48.10%
2 . TARKESHWARI SINHA,M NCO 153044,39.90%
3 . RAM LAKHAN CHANDAPURI,M IND 16327,4.26%
4 . RAM DEVAN DAS,M HSD 13531,3.53%
5 . RAM SHARAN PRASAD SINGH,M PSP 9134,2.38%
6 . RAMJI PRASAD SINGH,M IND 2574,0.67%
7 . SHYAM NARAYAN SINGH,M IND 1861,0.49%
8 . KANHAIYA SINGH,M IND 1512,0.39%
9 . JAI NARAYAN SINGH,M IND 1060,0.28%
ELECTORS : 635516 VOTERS  : 388724,POLL PERCENTAGE  : 61.17%  VALID VOTES ,: 383527
Constituency  : 35 . PATNA,"",""
1 . RAMAVATAR SHASTRI,M CPI 191911,50.76%
2 . KAILASH PATI MISHRA,M BJS 114485,30.28%
3 . RAM NAGINA SINGH,M SHD 34230,9.05%
4 . DASU SINGH,M BKD 16509,4.37%
5 . PADAMDEO NARAYAN SHARMA,M IND 8676,2.29%
6 . SHAKUNTLA DEVI,M IND 5215,1.38%
7 . SUNDARI DEVI,M IND 2063,0.55%
8 . RAJESHWARI PRASAD,M IND 1348,0.36%
9 . VIDYA SAGAR MISTRI,M IND 1021,0.27%
10 . SURESH DUTT SHARMA,M IND 926,0.24%
11 . SHEO NANDAN PRASAD,M PBI 876,0.23%
12 . BIMAL KUMAR SINHA,M RSM 848,0.22%
ELECTORS : 670979 VOTERS  : 384186,POLL PERCENTAGE  : 57.26%  VALID VOTES ,: 378108
Constituency  : 36 . SHAHABAD,"",""
1 . BALI RAM BHAGAT,M INC 193396,54.33%
2 . TAPESHWAR SINGH,M NCO 121953,34.26%
3 . BACHA PRASAD SINGH,M SSP 23473,6.59%
4 . RAMESHWAR MEHATA,M IND 8761,2.46%
5 . RAMESHWAR PRASAD SINGH,M IND 4423,1.24%
6 . KAPILDEO MAHATO,M IND 2175,0.61%
7 . JANARDAN SINGH,M IND 1807,0.51%
ELECTORS : 602036 VOTERS  : 364156,POLL PERCENTAGE  : 60.49%  VALID VOTES ,: 355988
Constituency  : 37 . BUXAR,"",""
1 . ANANT PRASAD SHARMA,M INC 112541,39.34%
2 . RAM SUBHAG SINGH,M NCO 82477,28.83%
3 . SURAJ PRASAD SINGH,M CPI 49403,17.27%
4 . RAM AWADHESH SINGH,M SSP 19825,6.93%
5 . JANNAT HUSSAIN KHAN,M IND 5024,1.76%
rptDetailedResults - 18 of  95,125,""


"",Bihar,""
6 . PREM CHANDRA UPADHYA,M IND 5013,1.75%
7 . DINA NATH SINGH,M IND 4650,1.63%
8 . KAMLA JAHANAWI,M JKP 2236,0.78%
9 . SHEO NATH PANDEY,M IND 1647,0.58%
10 . BIJOY KUMAR SINGH,M IND 968,0.34%
11 . BADRI SINGH BAGI,M IND 895,0.31%
12 . BRIJ BIHARI SINGH,M IND 868,0.30%
13 . BALI RAJ THAKUR,M IND 516,0.18%
ELECTORS : 605435 VOTERS  : 294676,POLL PERCENTAGE  : 48.67%  VALID VOTES ,: 286063
Constituency  : 38 . BIKRAMGANJ,"",""
1 . SHEO PUJAN SINGH,M INC 188414,55.60%
2 . KUMAR BALAWANT SINGH,M BJS 93368,27.55%
3 . TAPESHWAR RAI,M IND 14452,4.26%
4 . RADHA MOHAN SINGH,M SSP 9642,2.85%
5 . RAM SHEO SINGH,M IND 8616,2.54%
6 . BRAHM DEO SINGH,M IND 6203,1.83%
7 . MEGH RAJ MEDHAWI,M HSD 5109,1.51%
8 . SHEO BUJAN RAM,M IND 4306,1.27%
9 . TRIBHUWAN SINGH,M IND 4016,1.19%
10 . BADRI NARAYAN SINGH,M PSP 2643,0.78%
11 . KAMAL SURESH KUMAR,M IND 1017,0.30%
12 . FAUJDAR CHAUDHARY,M JKP 675,0.20%
13 . AWADESH KUMAR SINGH,M IND 432,0.13%
ELECTORS : 631135 VOTERS  : 346088,POLL PERCENTAGE  : 54.84%  VALID VOTES ,: 338893
Constituency  : 39 . SASARAM (SC),"",""
1 . JAG JIWAN RAM,M INC 210353,66.93%
2 . MAHABIR PASAWAN,M NCO 88153,28.05%
3 . RAM PRASAD DAS,M IND 6421,2.04%
4 . DULAR CHAND RAM,M IND 3034,0.97%
5 . KAPIL RAM,M IND 2627,0.84%
6 . RAM KESHI PRASAD,M IND 2455,0.78%
7 . LAKSHMI RAM,M JKP 788,0.25%
8 . SHYAM KUMARI,M IND 460,0.15%
ELECTORS : 612265 VOTERS  : 322156,POLL PERCENTAGE  : 52.62%  VALID VOTES ,: 314291
Constituency  : 40 . AURANGABAD,"",""
1 . SATYENDRA NARAYAN SINHA,M NCO 216647,61.22%
2 . MUDRIKA SINHA,M INC 125548,35.48%
3 . RAMJAN ALI,M IND 3658,1.03%
4 . BHOLA SINHA,M IND 3405,0.96%
5 . MUSTAFA AHMAD,M IND 2684,0.76%
6 . VISHWANATH DAS,M IND 1960,0.55%
ELECTORS : 609643 VOTERS  : 361216,POLL PERCENTAGE  : 59.25%  VALID VOTES ,: 353902
rptDetailedResults - 19 of  95,126,""


"",Bihar,""
Constituency  : 41 . JEHANABAD,"",""
1 . CHANDRA SHEKHAR SINHA,M CPI 163733,42.19%
2 . VIVEKANAND SHARMA,M BJS 141315,36.41%
3 . UPENDRA NATH VERMA,M SSP 64943,16.73%
4 . LALDEO SINHA,M HSD 11899,3.07%
5 . KESHAV PRASAD SHARMA,M IND 3400,0.88%
6 . DEODENI OJHA,M BKD 2783,0.72%
ELECTORS : 608878 VOTERS  : 394254,POLL PERCENTAGE  : 64.75%  VALID VOTES ,: 388073
Constituency  : 42 . NAWADA,"",""
1 . SUKHDEO PRASAD VERMA,M INC 152569,38.73%
2 . MAHANTH SURYA PRAKASH NARAYAN ,PURI M IND 99288,25.21%
3 . DAYA NAND SAHAY,M BJS 82235,20.88%
4 . MAHESH PRASAD,M IND 22027,5.59%
5 . GANESH SHANKER VIDYARATHI,M CPM 18219,4.63%
6 . JAGAT KISHORE NARAYAN SINGH,M JAP 11829,3.00%
7 . SURESH KUMAR BHATT,M IND 2811,0.71%
8 . SUKHDEO RAM,M IND 2242,0.57%
9 . TIRPIT SINHA,M IND 1061,0.27%
10 . VISHESHWAR PRASAD,M IND 886,0.22%
11 . DUDHESHWAR PRASAD,M IND 739,0.19%
ELECTORS : 634509 VOTERS  : 400431,POLL PERCENTAGE  : 63.11%  VALID VOTES ,: 393906
Constituency  : 43 . GAYA (SC),"",""
1 . ISHWAR CHOUDHARY,M BJS 111038,44.85%
2 . SURESH KUMAR,M INC 103939,41.99%
3 . ISHWAR DAS,M SSP 14781,5.97%
4 . SUKHDEO PRASAD,M HSD 6990,2.82%
5 . RAMANAND PRASAD MOCHI,M IND 2853,1.15%
6 . CHHOTU RAM,M IND 2381,0.96%
7 . DULI MOCHI,M IND 1997,0.81%
8 . RAMDHANI DAS,M NCO 1410,0.57%
9 . DHARAM PRASAD,M IND 1259,0.51%
10 . YASODA DEVI,M IND 910,0.37%
ELECTORS : 539404 VOTERS  : 253735,POLL PERCENTAGE  : 47.04%  VALID VOTES ,: 247558
Constituency  : 44 . CHATRA,"",""
1 . SHANKAR DYAL SINGH,M INC 67786,43.24%
2 . VIJAY RAJE,M JAP 57705,36.81%
3 . VISHWANATH MODI,M SSP 29429,18.77%
4 . SURENDRA NATH SHARMA,M IND 1845,1.18%
ELECTORS : 546816 VOTERS  : 161031,POLL PERCENTAGE  : 29.45%  VALID VOTES ,: 156765
Constituency  : 45 . GIRIDIH,"",""
1 . CHAPALENDU BHATTACHARYYA,M INC 67046,38.28%
2 . KRISHNA BALLABH SAHAY,M NCO 62892,35.90%
rptDetailedResults - 20 of  95,127,""


"",Bihar,""
3 . CHATURANAN MISHRA,M CPI 32168,18.36%
4 . SHANKER LAL RUNGTA,M IND 6727,3.84%
5 . INDRA NARAYAN SINGH,M JKP 4742,2.71%
6 . HEMLAL PRAGANIT,M IND 1589,0.91%
ELECTORS : 530962 VOTERS  : 180711,POLL PERCENTAGE  : 34.03%  VALID VOTES ,: 175164
Constituency  : 46 . DHANBAD,"",""
1 . RAM NARAIN SHARMA,M INC 107308,46.42%
2 . VINOD VIHARI MAHTO,M CPM 36385,15.74%
3 . PRAN PRASAD,M JAP 23714,10.26%
4 . S. K. RAI,M CPI 16243,7.03%
5 . GAUTAM KUMAR,M BJS 12256,5.30%
6 . P. N. SUR,M BKD 11365,4.92%
7 . PRANAV CHATTERJEE,M SSP 6557,2.84%
8 . KAMESHWAR JHA,M IND 6160,2.66%
9 . SAFI AHMAD,M HSD 2946,1.27%
10 . NALINI RANJAN SINGH,M SUC 2750,1.19%
11 . BHAGWAN DAS PASWAN,M IND 2146,0.93%
12 . UDIT NARAYAN PRASAD,M IND 1473,0.64%
13 . BUDHAN RAM,M IND 759,0.33%
14 . N. NAG,M IND 621,0.27%
15 . M .A. ZAFAR ANSARI,M IND 506,0.22%
ELECTORS : 570192 VOTERS  : 238464,POLL PERCENTAGE  : 41.82%  VALID VOTES ,: 231189
Constituency  : 47 . HAZARIBAGH,"",""
1 . DAMODAR PANDEY,M INC 56831,32.82%
2 . LALITA RAJYA LAKSHMI,M JAP 45843,26.48%
3 . SATRUHAN PRASAD,M BJS 30656,17.71%
5 . RAMNIKA GUPTA,M SSP 15403,8.90%
4 . MD. RAFIQUE,M IND 15399,8.89%
7 . SUKHDEO MAHTO,M HSD 7567,4.37%
6 . JAGDISH NARAIN SINGH,M JKP 1437,0.83%
ELECTORS : 575155 VOTERS  : 178226,POLL PERCENTAGE  : 30.99%  VALID VOTES ,: 173136
Constituency  : 48 . RANCHI,"",""
1 . PRASHANT KUMAR GHOSH,M INC 79497,43.32%
2 . RUDRA PRATAP SARANGI,M BJS 63077,34.37%
3 . RAMESHWAR MAHTO,M IND 13242,7.22%
4 . GHANSHYAM MAHTO,M FBL 12373,6.74%
5 . KAMINI KANT SHRIWASTAWA,M JKP 4398,2.40%
6 . LALU PAHAN,M BRP 2351,1.28%
7 . ZAKIR,M IND 2283,1.24%
8 . JAHAN ARA,M IND 1838,1.00%
9 . SURESH SAHU,M IND 1564,0.85%
