Year,State,Constituency,Category,Total Electors,Total Voters,Poll Percentage,Total General Votes Secured,Total Postal Votes Secured,Total Votes Secured,Total General Valid Votes,Total Postal Valid Votes,Total Valid Votes,% of votes secured out of total electors,% of votes secured out of total votes polled
1989,MAHARASHTRA, DAHANU,ST,1033327,542953,52.54,,,,,,523980,,
1989,MAHARASHTRA, NASHIK,GEN,1051786,576842,54.84,,,,,,562644,,
1989,MAHARASHTRA, MALEGAON,ST,913648,475250,52.02,,,,,,461902,,
1989,MAHARASHTRA, DHULE,ST,897783,447540,49.85,,,,,,435054,,
1989,MAHARASHTRA, NANDURBAR,ST,885274,478898,54.1,,,,,,461301,,
1989,MAHARASHTRA, ERANDOL,GEN,951004,517540,54.42,,,,,,501883,,
1989,MAHARASHTRA, JALGAON,GEN,945499,620760,65.65,,,,,,605047,,
1989,MAHARASHTRA, BULDHANA,SC,908190,601105,66.19,,,,,,586168,,
1989,MAHARASHTRA, AKOLA,GEN,930019,668771,71.91,,,,,,656861,,
1989,MAHARASHTRA, WASHIM,GEN,853576,568338,66.58,,,,,,554649,,
1989,MAHARASHTRA, AMRAVATI,GEN,929879,540642,58.14,,,,,,524694,,
1989,MAHARASHTRA, RAMTEK,GEN,897196,580972,64.75,,,,,,567162,,
1989,MAHARASHTRA, NAGPUR,GEN,1183672,726153,61.35,,,,,,713718,,
1989,MAHARASHTRA, BHANDARA,GEN,857992,619525,72.21,,,,,,602189,,
1989,MAHARASHTRA, CHIMUR,GEN,913813,721716,78.98,,,,,,704897,,
1989,MAHARASHTRA, CHANDRAPUR,GEN,986600,632901,64.15,,,,,,607702,,
1989,MAHARASHTRA, WARDHA,GEN,920961,603270,65.5,,,,,,586923,,
1989,MAHARASHTRA, YAVATMAL,GEN,890474,534029,59.97,,,,,,521600,,
1989,MAHARASHTRA, HINGOLI,GEN,930557,520475,55.93,,,,,,501800,,
1989,MAHARASHTRA, NANDED,GEN,1065156,582495,54.69,,,,,,564849,,
1989,MAHARASHTRA, PARBHANI,GEN,928898,536267,57.73,,,,,,519254,,
1989,MAHARASHTRA, JALNA,GEN,990208,603000,60.9,,,,,,581711,,
1989,MAHARASHTRA, AURANGABAD,GEN,1145802,686825,59.94,,,,,,668214,,
1989,MAHARASHTRA, BEED,GEN,1111872,625743,56.28,,,,,,607293,,
1989,MAHARASHTRA, LATUR,GEN,979858,619738,63.25,,,,,,605103,,
1989,MAHARASHTRA, OSMANABAD,SC,865583,464667,53.68,,,,,,451275,,
1989,MAHARASHTRA, SHOLAPUR,GEN,850629,515543,60.61,,,,,,502520,,
1989,MAHARASHTRA, PANDHARPUR,SC,979118,481585,49.19,,,,,,467736,,
1989,MAHARASHTRA, AHMEDNAGAR,GEN,984397,546602,55.53,,,,,,529972,,
1989,MAHARASHTRA, KOPARGAON,GEN,858141,514804,59.99,,,,,,498865,,
1989,MAHARASHTRA, KHED,GEN,934837,560627,59.97,,,,,,547527,,
1989,MAHARASHTRA, PUNE,GEN,1070901,687651,64.21,,,,,,678858,,
1989,MAHARASHTRA, BARAMATI,GEN,1217719,673538,55.31,,,,,,658277,,
1989,MAHARASHTRA, SATARA,GEN,911901,464710,50.96,,,,,,450908,,
1989,MAHARASHTRA, KARAD,GEN,948262,578593,61.02,,,,,,565885,,
1989,MAHARASHTRA, SANGLI,GEN,892515,536417,60.1,,,,,,523434,,
1989,MAHARASHTRA, ICHALKARANJI,GEN,938150,657923,70.13,,,,,,646030,,
1989,MAHARASHTRA, KOLHAPUR,GEN,893490,529153,59.22,,,,,,518260,,
1989,MANIPUR, INNER MANIPUR,GEN,602611,397804,66.01,,,,,,390271,,
1989,MANIPUR, OUTER MANIPUR,ST,616903,477354,77.38,,,,,,470854,,
1989,MEGHALAYA, SHILLONG,GEN,585754,298613,50.98,,,,,,292818,,
1989,MEGHALAYA, TURA,GEN,352106,188354,53.49,,,,,,184306,,
1989,MIZORAM, MIZORAM,ST,391700,228202,58.26,,,,,,226146,,
1989,NAGALAND, NAGALAND,GEN,813011,607429,74.71,,,,,,602195,,
1989,ORISSA, MAYURBHANJ,ST,815806,323586,39.66,,,,,,313799,,
1989,ORISSA, BALASORE,GEN,966388,657153,68.0,,,,,,644324,,
1989,ORISSA, BHADRAK,SC,958640,670289,69.92,,,,,,657676,,
1989,ORISSA, JAJPUR,SC,932961,633774,67.93,,,,,,619428,,
1989,ORISSA, KENDRAPARA,GEN,910798,627566,68.9,,,,,,618138,,
1989,ORISSA, CUTTACK,GEN,963296,655187,68.02,,,,,,642154,,
1989,ORISSA, JAGATSINGHPUR,GEN,972534,697992,71.77,,,,,,686028,,
1989,ORISSA, PURI,GEN,941735,627370,66.62,,,,,,614250,,
1989,ORISSA, BHUBANESWAR,GEN,985749,578133,58.65,,,,,,567435,,
1989,ORISSA, ASKA,GEN,985245,537400,54.54,,,,,,522713,,
1989,ORISSA, BERHAMPUR,GEN,932374,486137,52.14,,,,,,470315,,
1989,ORISSA, KORAPUT,ST,892137,371881,41.68,,,,,,354799,,
1989,ORISSA, NOWRANGPUR,ST,875147,380988,43.53,,,,,,360416,,
1989,ORISSA, KALAHANDI,GEN,840712,476306,56.66,,,,,,455124,,
1989,ORISSA, PHULBANI,SC,944347,557080,58.99,,,,,,535172,,
1989,ORISSA, BOLANGIR,GEN,845121,529830,62.69,,,,,,509310,,
1989,ORISSA, SAMBALPUR,GEN,991525,613657,61.89,,,,,,590643,,
1989,ORISSA, DEOGARH,GEN,949696,568193,59.83,,,,,,548115,,
1989,ORISSA, DHENKANAL,GEN,890023,587411,66.0,,,,,,570804,,
1989,ORISSA, SUNDARGARH,ST,940968,468396,49.78,,,,,,451326,,
1989,ORISSA, KEONJHAR,ST,905556,474770,52.43,,,,,,458803,,
1989,PUNJAB, GURDASPUR,GEN,948524,557362,58.76,,,,,,544817,,
1989,PUNJAB, AMRITSAR,GEN,994500,588238,59.15,,,,,,579222,,
1989,PUNJAB, TARN TARAN,GEN,942162,599322,63.61,,,,,,591883,,
1989,PUNJAB, JULLUNDUR,GEN,937892,554482,59.12,,,,,,544737,,
1989,PUNJAB, PHILLAUR,SC,1010117,606615,60.05,,,,,,593391,,
1989,PUNJAB, HOSHIARPUR,GEN,946368,561184,59.3,,,,,,547821,,
1989,PUNJAB, ROPAR,SC,1043186,714245,68.47,,,,,,702261,,
1989,PUNJAB, PATIALA,GEN,1017093,646981,63.61,,,,,,631418,,
1989,PUNJAB, LUDHIANA,GEN,1135916,679799,59.85,,,,,,668207,,
1989,PUNJAB, SANGRUR,GEN,943992,676743,71.69,,,,,,660238,,
1989,PUNJAB, BHATINDA,SC,989706,612103,61.85,,,,,,596045,,
1989,PUNJAB, FARIDKOT,GEN,1000795,643893,64.34,,,,,,628226,,
1989,PUNJAB, FEROZEPUR,GEN,1037784,673128,64.86,,,,,,654561,,
1989,RAJASTHAN, GANGANAGAR,SC,1086118,576580,53.09,,,,,,567764,,
1989,RAJASTHAN, BIKANER,GEN,1392338,703282,50.51,,,,,,690135,,
1989,RAJASTHAN, CHURU,GEN,1046463,604675,57.78,,,,,,595945,,
1989,RAJASTHAN, JHUNJHUNU,GEN,1125512,730259,64.88,,,,,,718051,,
1989,RAJASTHAN, SIKAR,GEN,1132841,737519,65.1,,,,,,724974,,
1989,RAJASTHAN, JAIPUR,GEN,1231644,724028,58.79,,,,,,708058,,
1989,RAJASTHAN, DAUSA,GEN,1030283,584215,56.7,,,,,,571733,,
1989,RAJASTHAN, ALWAR,GEN,951686,460604,48.4,,,,,,454471,,
1989,RAJASTHAN, BHARATPUR,GEN,902689,594223,65.83,,,,,,588171,,
1989,RAJASTHAN, BAYANA,SC,942994,406820,43.14,,,,,,401645,,
1989,RAJASTHAN, SAWAI MADHOPUR,ST,1039727,585690,56.33,,,,,,576175,,
1989,RAJASTHAN, AJMER,GEN,931802,555731,59.64,,,,,,544243,,
1989,RAJASTHAN, TONK,SC,989194,516699,52.23,,,,,,505515,,
1989,RAJASTHAN, KOTA,GEN,942409,546722,58.01,,,,,,534441,,
1989,RAJASTHAN, JHALAWAR,GEN,890749,514336,57.74,,,,,,499900,,
1989,RAJASTHAN, BANSWARA,ST,937898,504102,53.75,,,,,,489515,,
1989,RAJASTHAN, SALUMBER,ST,911457,466397,51.17,,,,,,447560,,
1989,RAJASTHAN, UDAIPUR,GEN,1029393,597792,58.07,,,,,,584614,,
1989,RAJASTHAN, CHITTORGARH,GEN,1027352,643728,62.66,,,,,,628832,,
1989,RAJASTHAN, BHILWARA,GEN,973497,532843,54.73,,,,,,518520,,
1989,RAJASTHAN, PALI,GEN,956388,542256,56.7,,,,,,532524,,
1989,RAJASTHAN, JALORE,SC,1076975,599107,55.63,,,,,,580238,,
1989,RAJASTHAN, BARMER,GEN,1107371,610713,55.15,,,,,,600039,,
1989,RAJASTHAN, JODHPUR,GEN,1087557,602362,55.39,,,,,,588839,,
1989,RAJASTHAN, NAGAUR,GEN,1070178,653477,61.06,,,,,,641791,,
1989,SIKKIM, SIKKIM,GEN,192619,138698,72.01,,,,,,133699,,
1989,TAMIL NADU, MADRAS NORTH,GEN,1345150,819293,60.91,,,,,,811761,,
1989,TAMIL NADU, MADRAS CENTRAL,GEN,1026829,623899,60.76,,,,,,618029,,
1989,TAMIL NADU, MADRAS SOUTH,GEN,1397773,834725,59.72,,,,,,827014,,
1989,TAMIL NADU, SRIPERUMBUDUR,SC,1037657,716403,69.04,,,,,,706354,,
1989,TAMIL NADU, CHENGALPATTU,GEN,957415,700195,73.13,,,,,,689597,,
1989,TAMIL NADU, ARAKKONAM,GEN,975104,712528,73.07,,,,,,700515,,
1989,TAMIL NADU, VELLORE,GEN,1011139,669397,66.2,,,,,,658061,,
1989,TAMIL NADU, TIRUPPATTUR,GEN,992148,685933,69.14,,,,,,675288,,
1989,TAMIL NADU, VANDAVASI,GEN,978457,677686,69.26,,,,,,663929,,
1989,TAMIL NADU, TINDIVANAM,GEN,958799,658615,68.69,,,,,,647785,,
1989,TAMIL NADU, CUDDALORE,GEN,959014,666457,69.49,,,,,,655682,,
1989,TAMIL NADU, CHIDAMBARAM,SC,938462,670801,71.48,,,,,,662552,,
1989,TAMIL NADU, DHARMAPURI,GEN,1008221,690708,68.51,,,,,,679098,,
1989,TAMIL NADU, KRISHNAGIRI,GEN,958580,607181,63.34,,,,,,593642,,
1989,TAMIL NADU, RASIPURAM,SC,1009869,639205,63.3,,,,,,629248,,
1989,TAMIL NADU, SALEM,GEN,1032058,668594,64.78,,,,,,658885,,
1989,TAMIL NADU, TIRUCHENGODE,GEN,1269558,818032,64.43,,,,,,807287,,
1989,TAMIL NADU, NILGIRIS,GEN,1105096,751196,67.98,,,,,,740620,,
1989,TAMIL NADU, GOBICHETTIPALAYAM,GEN,912953,630971,69.11,,,,,,620202,,
1989,TAMIL NADU, COIMBATORE,GEN,1173906,762404,64.95,,,,,,752918,,
1989,TAMIL NADU, POLLACHI,SC,966256,647756,67.04,,,,,,637210,,
1989,TAMIL NADU, PALANI,GEN,1033981,632454,61.17,,,,,,625332,,
1989,TAMIL NADU, DINDIGUL,GEN,1032870,654944,63.41,,,,,,646863,,
1989,TAMIL NADU, MADURAI,GEN,1137434,719677,63.27,,,,,,711843,,
1989,TAMIL NADU, PERIYAKULAM,GEN,1015762,663502,65.32,,,,,,656412,,
1989,TAMIL NADU, KARUR,GEN,1050778,748242,71.21,,,,,,738596,,
1989,TAMIL NADU, TIRUCHIRAPPALLI,GEN,1053144,712943,67.7,,,,,,702847,,
1989,TAMIL NADU, PERAMBALUR,SC,941568,680308,72.25,,,,,,669413,,
1989,TAMIL NADU, MAYILADUTURAI,GEN,910538,680108,74.69,,,,,,672495,,
1989,TAMIL NADU, NAGAPATTINAM,SC,931916,700948,75.22,,,,,,693243,,
1989,TAMIL NADU, THANJAVUR,GEN,920496,667837,72.55,,,,,,659912,,
1989,TAMIL NADU, PUDUKKOTTAI,GEN,1054282,787854,74.73,,,,,,778294,,
1989,TAMIL NADU, SIVAGANGA,GEN,1002667,661456,65.97,,,,,,653349,,
1989,TAMIL NADU, RAMANATHAPURAM,GEN,1035028,634121,61.27,,,,,,626280,,
1989,TAMIL NADU, SIVAKASI,GEN,1083748,783252,72.27,,,,,,773648,,
1989,TAMIL NADU, TIRUNELVELI,GEN,970473,614990,63.37,,,,,,606767,,
1989,TAMIL NADU, TENKASI,SC,933214,638792,68.45,,,,,,628887,,
1989,TAMIL NADU, TIRUCHENDUR,GEN,951922,575556,60.46,,,,,,569438,,
1989,TAMIL NADU, NAGERCOIL,GEN,952947,554825,58.22,,,,,,550434,,
1989,TRIPURA, TRIPURA WEST,GEN,802640,688261,85.75,,,,,,674119,,
1989,TRIPURA, TRIPURA EAST,ST,733910,600724,81.85,,,,,,592628,,
1989,UTTAR PRADESH, TEHRI GARHWAL,GEN,871646,443029,50.83,,,,,,419255,,
1989,UTTAR PRADESH, GARHWAL,GEN,849189,418316,49.26,,,,,,398043,,
1989,UTTAR PRADESH, ALMORA,GEN,850800,372715,43.81,,,,,,352620,,
1989,UTTAR PRADESH, NAINITAL,GEN,958516,507462,52.94,,,,,,475484,,
1989,UTTAR PRADESH, BIJNOR,SC,926223,498547,53.83,,,,,,482618,,
1989,UTTAR PRADESH, AMROHA,GEN,924732,559200,60.47,,,,,,541351,,
1989,UTTAR PRADESH, MORADABAD,GEN,949266,504312,53.13,,,,,,485302,,
1989,UTTAR PRADESH, RAMPUR,GEN,972113,520393,53.53,,,,,,492084,,
1989,UTTAR PRADESH, SAMBHAL,GEN,858154,458721,53.45,,,,,,440675,,
1989,UTTAR PRADESH, BUDAUN,GEN,875527,499259,57.02,,,,,,480247,,
1989,UTTAR PRADESH, AONLA,GEN,814530,441446,54.2,,,,,,415638,,
1989,UTTAR PRADESH, BAREILLY,GEN,851467,441237,51.82,,,,,,417929,,
1989,UTTAR PRADESH, PILIBHIT,GEN,910250,495090,54.39,,,,,,469224,,
1989,UTTAR PRADESH, SHAHJAHANPUR,GEN,931529,492922,52.92,,,,,,471618,,
1989,UTTAR PRADESH, KHERI,GEN,944231,451923,47.86,,,,,,415297,,
1989,UTTAR PRADESH, SHAHABAD,GEN,886183,423766,47.82,,,,,,401571,,
1989,UTTAR PRADESH, SITAPUR,GEN,880520,471061,53.5,,,,,,448777,,
1989,UTTAR PRADESH, MISRIKH,SC,882435,462471,52.41,,,,,,441208,,
1989,UTTAR PRADESH, HARDOI,SC,893767,484185,54.17,,,,,,463625,,
1989,UTTAR PRADESH, LUCKNOW,GEN,1131139,335633,29.67,,,,,,324073,,
1989,UTTAR PRADESH, MOHANLALGANJ,SC,888330,410008,46.15,,,,,,385891,,
1989,UTTAR PRADESH, UNNAO,GEN,933295,479686,51.4,,,,,,452230,,
1989,UTTAR PRADESH, RAE BARELI,GEN,958439,492021,51.34,,,,,,461679,,
1989,UTTAR PRADESH, PRATAPGARH,GEN,937315,438501,46.78,,,,,,419577,,
1989,UTTAR PRADESH, AMETHI,GEN,910177,425746,46.78,,,,,,402500,,
1989,UTTAR PRADESH, SULTANPUR,GEN,940963,456773,48.54,,,,,,432656,,
1989,UTTAR PRADESH, AKBARPUR,SC,956387,533057,55.74,,,,,,513499,,
1989,UTTAR PRADESH, FAIZABAD,GEN,920193,488752,53.11,,,,,,460226,,
1989,UTTAR PRADESH, BARA BANKI,SC,868388,456710,52.59,,,,,,438180,,
1989,UTTAR PRADESH, KAISERGANJ,GEN,866061,416083,48.04,,,,,,393809,,
1989,UTTAR PRADESH, BAHRAICH,GEN,915618,369252,40.33,,,,,,350903,,
1989,UTTAR PRADESH, BALRAMPUR,GEN,942209,529421,56.19,,,,,,502051,,
1989,UTTAR PRADESH, GONDA,GEN,941053,485985,51.64,,,,,,457358,,
1989,UTTAR PRADESH, BASTI,SC,949910,473013,49.8,,,,,,449629,,
1989,UTTAR PRADESH, DOMARIAGANJ,GEN,956276,559704,58.53,,,,,,534485,,
1989,UTTAR PRADESH, KHALILABAD,GEN,975835,513551,52.63,,,,,,489673,,
1989,UTTAR PRADESH, BANSGAON,SC,950199,499162,52.53,,,,,,472745,,
1989,UTTAR PRADESH, GORAKHPUR,GEN,872461,477838,54.77,,,,,,453341,,
1989,UTTAR PRADESH, MAHARAJGANJ,GEN,895669,519667,58.02,,,,,,486263,,
1989,UTTAR PRADESH, PADRAUNA,GEN,932266,481060,51.6,,,,,,446769,,
1989,UTTAR PRADESH, DEORIA,GEN,989706,541113,54.67,,,,,,515182,,
1989,UTTAR PRADESH, SALEMPUR,GEN,990007,511134,51.63,,,,,,485573,,
1989,UTTAR PRADESH, BALLIA,GEN,988096,499485,50.55,,,,,,479704,,
1989,UTTAR PRADESH, GHOSI,GEN,997052,506311,50.78,,,,,,486148,,
1989,UTTAR PRADESH, AZAMGARH,GEN,962986,464503,48.24,,,,,,445101,,
1989,UTTAR PRADESH, LALGANJ,SC,1030631,508187,49.31,,,,,,487487,,
1989,UTTAR PRADESH, MACHHLISHAHR,GEN,966628,446069,46.15,,,,,,427141,,
1989,UTTAR PRADESH, JAUNPUR,GEN,985506,485676,49.28,,,,,,455259,,
1989,UTTAR PRADESH, SAIDPUR,SC,1029062,433023,42.08,,,,,,411138,,
1989,UTTAR PRADESH, GHAZIPUR,GEN,1014670,543161,53.53,,,,,,518895,,
1989,UTTAR PRADESH, CHANDAULI,GEN,1035265,512944,49.55,,,,,,494171,,
1989,UTTAR PRADESH, VARANASI,GEN,1041360,444042,42.64,,,,,,430403,,
1989,UTTAR PRADESH, ROBERTSGANJ,SC,1038263,490124,47.21,,,,,,460483,,
1989,UTTAR PRADESH, MIRZAPUR,GEN,1031084,477366,46.3,,,,,,456287,,
1989,UTTAR PRADESH, PHULPUR,GEN,951231,517340,54.39,,,,,,497607,,
1989,UTTAR PRADESH, ALLAHABAD,GEN,961318,429188,44.65,,,,,,415896,,
1989,UTTAR PRADESH, CHAIL,SC,932234,384168,41.21,,,,,,362736,,
1989,UTTAR PRADESH, FATEHPUR,GEN,918378,456882,49.75,,,,,,437254,,
1989,UTTAR PRADESH, BANDA,GEN,868718,407295,46.88,,,,,,383565,,
1989,UTTAR PRADESH, HAMIRPUR,GEN,836789,432526,51.69,,,,,,406099,,
1989,UTTAR PRADESH, JHANSI,GEN,1045429,605281,57.9,,,,,,571794,,
1989,UTTAR PRADESH, JALAUN,SC,929045,516013,55.54,,,,,,494563,,
1989,UTTAR PRADESH, GHATAMPUR,SC,908277,487047,53.62,,,,,,467385,,
1989,UTTAR PRADESH, BILHAUR,GEN,968528,513606,53.03,,,,,,495953,,
1989,UTTAR PRADESH, KANPUR,GEN,1047192,441255,42.14,,,,,,424808,,
1989,UTTAR PRADESH, ETAWAH,GEN,943657,508636,53.9,,,,,,489829,,
1989,UTTAR PRADESH, KANNAUJ,GEN,942420,543259,57.65,,,,,,526755,,
1989,UTTAR PRADESH, FARRUKHABAD,GEN,954177,531687,55.72,,,,,,511314,,
1989,UTTAR PRADESH, MAINPURI,GEN,850967,460814,54.15,,,,,,447712,,
1989,UTTAR PRADESH, JALESAR,GEN,870530,416356,47.83,,,,,,400582,,
1989,UTTAR PRADESH, ETAH,GEN,839232,453519,54.04,,,,,,437251,,
1989,UTTAR PRADESH, FIROZABAD,SC,918575,447164,48.68,,,,,,432544,,
1989,UTTAR PRADESH, AGRA,GEN,887625,380736,42.89,,,,,,367601,,
1989,UTTAR PRADESH, MATHURA,GEN,935440,480088,51.32,,,,,,463678,,
1989,UTTAR PRADESH, HATHRAS,SC,896362,460444,51.37,,,,,,443703,,
1989,UTTAR PRADESH, ALIGARH,GEN,928632,469410,50.55,,,,,,453459,,
1989,UTTAR PRADESH, KHURJA,SC,961812,440063,45.75,,,,,,428730,,
1989,UTTAR PRADESH, BULANDSHAHR,GEN,926063,495156,53.47,,,,,,478797,,
1989,UTTAR PRADESH, HAPUR,GEN,1077433,539599,50.08,,,,,,521008,,
1989,UTTAR PRADESH, MEERUT,GEN,970079,551883,56.89,,,,,,535105,,
1989,UTTAR PRADESH, BAGHPAT,GEN,922288,578085,62.68,,,,,,568877,,
1989,UTTAR PRADESH, MUZAFFARNAGAR,GEN,920249,570608,62.01,,,,,,557457,,
1989,UTTAR PRADESH, KAIRANA,GEN,880593,533764,60.61,,,,,,520112,,
1989,UTTAR PRADESH, SAHARANPUR,GEN,957146,606987,63.42,,,,,,585343,,
1989,UTTAR PRADESH, HARDWAR,SC,891098,505620,56.74,,,,,,491250,,
1989,WEST BENGAL, COOCH BEHAR,SC,965700,834207,86.38,,,,,,822127,,
1989,WEST BENGAL, ALIPURDUARS,ST,906362,718825,79.31,,,,,,699321,,
1989,WEST BENGAL, JALPAIGURI,GEN,935447,743650,79.5,,,,,,728848,,
1989,WEST BENGAL, DARJEELING,GEN,1061634,788359,74.26,,,,,,770130,,
1989,WEST BENGAL, RAIGANJ,GEN,994246,763803,76.82,,,,,,749488,,
1989,WEST BENGAL, BALURGHAT,SC,948682,795507,83.85,,,,,,785273,,
1989,WEST BENGAL, MALDA,GEN,900406,736351,81.78,,,,,,724632,,
1989,WEST BENGAL, JANGIPUR,GEN,932369,732851,78.6,,,,,,719528,,
1989,WEST BENGAL, MURSHIDABAD,GEN,986433,820706,83.2,,,,,,809186,,
1989,WEST BENGAL, BERHAMPORE,GEN,1045559,791398,75.69,,,,,,779179,,
1989,WEST BENGAL, KRISHNAGAR,GEN,921468,761992,82.69,,,,,,745810,,
1989,WEST BENGAL, NABADWIP,SC,1074607,918063,85.43,,,,,,904527,,
1989,WEST BENGAL, BARASAT,GEN,1049554,898099,85.57,,,,,,887926,,
1989,WEST BENGAL, BASIRHAT,GEN,892829,770589,86.31,,,,,,760337,,
1989,WEST BENGAL, JOYNAGAR,SC,932168,758242,81.34,,,,,,744385,,
1989,WEST BENGAL, MATHURAPUR,SC,875184,739596,84.51,,,,,,729684,,
1989,WEST BENGAL, DIAMOND HARBOUR,GEN,940260,746043,79.34,,,,,,733297,,
1989,WEST BENGAL, JADAVPUR,GEN,1132041,892984,78.88,,,,,,879040,,
1989,WEST BENGAL, BARRACKPORE,GEN,919052,733757,79.84,,,,,,720809,,
1989,WEST BENGAL, DUM DUM,GEN,1297758,1027270,79.16,,,,,,1008423,,
1989,WEST BENGAL, CALCUTTA NORTH WEST,GEN,694467,439766,63.32,,,,,,431007,,
1989,WEST BENGAL, CALCUTTA NORTH EAST,GEN,830794,604048,72.71,,,,,,591656,,
1989,WEST BENGAL, CALCUTTA SOUTH,GEN,1013580,740076,73.02,,,,,,726343,,
1989,WEST BENGAL, HOWRAH,GEN,1127539,829059,73.53,,,,,,816667,,
1989,WEST BENGAL, ULUBERIA,GEN,948820,762036,80.31,,,,,,751369,,
1989,WEST BENGAL, SERAMPORE,GEN,1066526,820770,76.96,,,,,,805291,,
1989,WEST BENGAL, HOOGHLY,GEN,961954,803156,83.49,,,,,,791146,,
1989,WEST BENGAL, ARAMBAGH,GEN,945549,812748,85.96,,,,,,800873,,
1989,WEST BENGAL, PANSKURA,GEN,862664,735702,85.28,,,,,,727759,,
1989,WEST BENGAL, TAMLUK,GEN,930444,793885,85.32,,,,,,784020,,
1989,WEST BENGAL, CONTAI,GEN,858997,712006,82.89,,,,,,704642,,
1989,WEST BENGAL, MIDNAPORE,GEN,944374,760379,80.52,,,,,,749416,,
1989,WEST BENGAL, JHARGRAM,ST,877223,711333,81.09,,,,,,698389,,
1989,WEST BENGAL, PURULIA,GEN,892696,690012,77.3,,,,,,677051,,
1989,WEST BENGAL, BANKURA,GEN,915339,694886,75.92,,,,,,681668,,
1989,WEST BENGAL, VISHNUPUR,SC,907049,744882,82.12,,,,,,733170,,
1989,WEST BENGAL, DURGAPUR,SC,1020338,732788,71.82,,,,,,713577,,
1989,WEST BENGAL, ASANSOL,GEN,1104458,771578,69.86,,,,,,754774,,
1989,WEST BENGAL, BURDWAN,GEN,1024881,853782,83.31,,,,,,840690,,
1989,WEST BENGAL, KATWA,GEN,969983,811642,83.68,,,,,,799537,,
1989,WEST BENGAL, BOLPUR,GEN,897907,711128,79.2,,,,,,697633,,
1989,WEST BENGAL, BIRBHUM,SC,907420,692217,76.28,,,,,,679799,,
1989,ANDAMAN & NICOBAR ISLANDS, ANDAMAN NICOBAR ISLANDS,GEN,160940,115403,71.71,,,,,,113065,,
1989,CHANDIGARH, CHANDIGARH,GEN,334522,219697,65.67,,,,,,216903,,
1989,DADRA & NAGAR HAVELI, DADRA NAGAR HAVELI,ST,74320,54200,72.93,,,,,,51998,,
1989,DAMAN & DIU, DAMAN AND DIU,GEN,56719,37451,66.03,,,,,,36538,,
1989,NATIONAL CAPITAL TERRITORY OF DELHI, NEW DELHI,GEN,429535,236126,54.97,,,,,,232744,,
1989,NATIONAL CAPITAL TERRITORY OF DELHI, SOUTH DELHI,GEN,849216,482858,56.86,,,,,,476096,,
1989,NATIONAL CAPITAL TERRITORY OF DELHI, OUTER DELHI,GEN,1574973,790764,50.21,,,,,,776544,,
1989,NATIONAL CAPITAL TERRITORY OF DELHI, EAST DELHI,GEN,1480564,734802,49.63,,,,,,722183,,
1989,NATIONAL CAPITAL TERRITORY OF DELHI, CHANDNI CHOWK,GEN,381491,253560,66.47,,,,,,250313,,
1989,NATIONAL CAPITAL TERRITORY OF DELHI, DELHI SADAR,GEN,506017,309267,61.12,,,,,,304234,,
1989,NATIONAL CAPITAL TERRITORY OF DELHI, KAROL BAGH,SC,481032,289278,60.14,,,,,,285202,,
1989,LAKSHADWEEP, LAKSHADWEEP,ST,30069,25555,84.99,,,,,,25490,,
1989,PONDICHERRY, PONDICHERRY,GEN,574557,383306,66.71,,,,,,377588,,
1985,ASSAM, KARIMGANJ,SC,677521,513271,75.76,,,,,,489669,,
1985,ASSAM, SILCHAR,GEN,625148,473196,75.69,,,,,,449662,,
1985,ASSAM, AUTONOMOUS DISTRICT,ST,330649,220485,66.68,,,,,,207149,,
1985,ASSAM, DHUBRI,GEN,740858,642847,86.77,,,,,,617349,,
1985,ASSAM, KOKRAJHAR,ST,733958,644220,87.77,,,,,,614363,,
1985,ASSAM, BARPETA,GEN,731285,651157,89.04,,,,,,636586,,
1985,ASSAM, GAUHATI,GEN,874981,720667,82.36,,,,,,702508,,
1985,ASSAM, MANGALDOI,GEN,787076,650379,82.63,,,,,,615571,,
1985,ASSAM, TEZPUR,GEN,672296,538325,80.07,,,,,,504167,,
1985,ASSAM, NOWGONG,GEN,757667,617603,81.51,,,,,,593134,,
1985,ASSAM, KALIABOR,GEN,793121,605728,76.37,,,,,,579280,,
1985,ASSAM, JORHAT,GEN,726711,525440,72.3,,,,,,505149,,
1985,ASSAM, DIBRUGARH,GEN,919207,480504,52.27,,,,,,452402,,
1985,ASSAM, LAKHIMPUR,GEN,727183,531880,73.14,,,,,,501246,,
1985,PUNJAB, GURDASPUR,GEN,754117,514025,68.16,,,,,,491854,,
1985,PUNJAB, AMRITSAR,GEN,857357,533719,62.25,,,,,,508868,,
1985,PUNJAB, TARN TARAN,GEN,811129,478155,58.95,,,,,,458463,,
1985,PUNJAB, JULLUNDUR,GEN,757112,506310,66.87,,,,,,489049,,
1985,PUNJAB, PHILLAUR,SC,840382,577705,68.74,,,,,,549570,,
1985,PUNJAB, HOSHIARPUR,GEN,780463,518663,66.46,,,,,,496308,,
1985,PUNJAB, ROPAR,SC,866200,644671,74.43,,,,,,623371,,
1985,PUNJAB, PATIALA,GEN,824586,592924,71.91,,,,,,564779,,
1985,PUNJAB, LUDHIANA,GEN,916363,587157,64.07,,,,,,566776,,
1985,PUNJAB, SANGRUR,GEN,793493,562212,70.85,,,,,,540764,,
1985,PUNJAB, BHATINDA,SC,842005,592839,70.41,,,,,,565588,,
1985,PUNJAB, FARIDKOT,GEN,848893,546304,64.35,,,,,,524959,,
