Year,State,Constituency,State_Code,Constituency_Number,Category,Candidates_Nominated_Men,Candidates_Nominated_Women,Candidates_Nominated_Others,Candidates_Nominated_Total,Nominations_Rejected_Men,Nominations_Rejected_Women,Nominations_Rejected_Others,Nominations_Rejected_Total,Candidates_Withdrawn_Men,Candidates_Withdrawn_Women,Candidates_Withdrawn_Others,Candidates_Withdrawn_Total,Contested_Men,Contested_Women,Contested_Others,Contested_Total,Forfeited_Men,Forfeited_Women,Forfeited_Others,Forfeited_Total,General_Electors_Men,General_Electors_Women,General_Electors_Others,General_Electors_Total,Overseas_Electors_Men,Overseas_Electors_Women,Overseas_Electors_Others,Overseas_Electors_Total,Service_Electors_Men,Service_Electors_Women,Service_Electors_Others,Service_Electors_Total,Total_Electors_Men,Total_Electors_Women,Total_Electors_Others,Total_Electors,General_Voters_Men,General_Voters_Women,General_Voters_Others,General_Voters_Total,Overseas_Voters_Men,Overseas_Voters_Women,Overseas_Electors_Others,Overseas_Voters_Total,Proxy_Voters,Postal_Voters_Men,Postal_Voters_Women,Postal_Voters_Total,Total_Voters_Men,Total_Voters_Women,Total_Voters,Total Votes Polled,Rejected_Votes,Votes Rejected Due To Other Reason,% of Votes Rejected,Rejected_Votes_Postal,Polling_Percentage_Men,Polling_Percentage_Women,Polling_Percentage_Total,Votes Not Retrieved From EVM,TOTAL VOTES POLLED ON EVM,TOTAL DEDUCTED VOTES FROM EVM,TOTAL VALID VOTES POLLED ON EVM,POSTAL VOTES COUNTED,POSTAL VOTES DEDUCTED,VALID POSTAL VOTES,Valid Votes,Total_Valid_Votes_Polled,TEST VOTES POLLED ON EVM,VOTES POLLED FOR NOTA,Missing_Votes,Ballot_Paper_Set_Apart,Tendered_Votes,Polling_Stations,Avg_Per_Polling_Station,Re-Poll_Stations
1998, WEST BENGAL, Calcutta North West,S25,21,GEN,16,1,,17,1,0,,1,2,0,,2,13,1,,14,12,0,,12,438623,257026,,695649,,,,,32,17,,49,438655,257043,,695698,275242,193258,,468500,,,,,,862,16,878,276104,193274,469378,469378,7109,,1.51,,,,67.47,,,,,,,,462269,,,,0,,225,889,783,
1998, WEST BENGAL, Calcutta North East,S25,22,GEN,11,1,,12,1,0,,1,0,0,,0,10,1,,11,8,1,,9,536207,374457,,910664,,,,,47,27,,74,536254,374484,,910738,373178,293211,,666389,,,,,,1736,817,2553,374914,294028,668942,668942,10010,,1.5,,,,73.45,,,,,,,,658932,,,,0,,390,1090,836,
1998, WEST BENGAL, Calcutta South,S25,23,GEN,8,2,,10,0,0,,0,0,0,,0,8,2,,10,7,1,,8,651431,527079,,1178510,,,,,147,91,,238,651578,527170,,1178748,472960,399450,,872410,,,,,,4993,27,5020,477953,399477,877430,877430,29236,,3.33,,,,74.44,,,,,,,,848194,,,,0,,63,1470,802,
1998, WEST BENGAL, Howrah,S25,24,GEN,13,0,,13,0,0,,0,0,0,,0,13,0,,13,11,0,,11,773064,594072,,1367136,,,,,115,62,,177,773179,594134,,1367313,579485,444820,,1024305,,,,,,3449,28,3477,582934,444848,1027782,1027782,15280,,1.49,,,,75.17,,,,,,,,1012502,,,,0,,126,1635,836,
1998, WEST BENGAL, Uluberia,S25,25,GEN,9,0,,9,0,0,,0,0,0,,0,9,0,,9,6,0,,6,556916,526607,,1083523,,,,,65,33,,98,556981,526640,,1083621,485432,375296,,860728,,,,,,1952,15,1967,487384,375311,862695,862695,12255,,1.42,,,,79.61,,,,,,,,850440,,,,0,,82,1412,767,
1998, WEST BENGAL, Serampore,S25,26,GEN,5,0,,5,0,0,,0,0,0,,0,5,0,,5,3,0,,3,685359,622651,,1308010,,,,,136,59,,195,685495,622710,,1308205,522109,473259,,995368,,,,,,2147,537,2684,524256,473796,998052,998052,14810,,1.48,,,,76.29,,,,,,,,983242,,,,0,,44,1624,806,
1998, WEST BENGAL, Hooghly,S25,27,GEN,2,1,,3,0,0,,0,0,0,,0,2,1,,3,0,1,,1,587794,549293,,1137087,,,,,188,78,,266,587982,549371,,1137353,487783,450421,,938204,,,,,,4373,1093,5466,492156,451514,943670,943670,11208,,1.19,,,,82.97,,,,,,,,932462,,,,0,,41,1491,763,
1998, WEST BENGAL, Arambagh,S25,28,GEN,3,0,,3,0,0,,0,0,0,,0,3,0,,3,1,0,,1,565760,550111,,1115871,,,,,200,80,,280,565960,550191,,1116151,473954,463170,,937124,,,,,,2588,647,3235,476542,463817,940359,940359,11540,,1.23,,,,84.25,,,,,,,,928819,,,,0,,35,1484,752,
1998, WEST BENGAL, Panskura,S25,29,GEN,1,2,,3,0,0,,0,0,0,,0,1,2,,3,0,1,,1,487674,478895,,966569,,,,,116,54,,170,487790,478949,,966739,416531,411067,,827598,,,,,,3563,112,3675,420094,411179,831273,831273,10691,,1.29,,,,85.99,,,,,,,,820080,,,,502,,0,1310,738,
1998, WEST BENGAL, Tamluk,S25,30,GEN,6,0,,6,0,0,,0,1,0,,1,5,0,,5,3,0,,3,555850,532204,,1088054,,,,,214,75,,289,556064,532279,,1088343,500763,436995,,937758,,,,,,5011,196,5207,505774,437191,942965,942965,10968,,1.16,,,,86.64,,,,,,,,931997,,,,0,,139,1436,758,
1998, WEST BENGAL, Contai,S25,31,GEN,4,0,,4,0,0,,0,0,0,,0,4,0,,4,2,0,,2,493436,478615,,972051,,,,,217,114,,331,493653,478729,,972382,446664,384120,,830784,,,,,,3265,148,3413,449929,384268,834197,834197,9221,,1.11,,,,85.79,,,,,,,,824349,,,,627,,110,1312,741,
1998, WEST BENGAL, Midnapore,S25,32,GEN,7,0,,7,0,0,,0,0,0,,0,7,0,,7,5,0,,5,552734,528976,,1081710,,,,,105,48,,153,552839,529024,,1081863,451396,417359,,868755,,,,,,5574,202,5776,456970,417561,874531,874531,16113,,1.84,,,,80.84,,,,,,,,858210,,,,208,,0,1449,747,
1998, WEST BENGAL, Jhargram,S25,33,ST,5,0,,5,0,0,,0,0,0,,0,5,0,,5,2,0,,2,489780,481207,,970987,,,,,144,77,,221,489924,481284,,971208,425626,391903,,817529,,,,,,3875,122,3997,429501,392025,821526,821526,18718,,2.28,,,,84.59,,,,,,,,802403,,,,405,,0,1322,735,
1998, WEST BENGAL, Purulia,S25,34,GEN,9,0,,9,1,0,,1,1,0,,1,7,0,,7,5,0,,5,498015,496867,,994882,,,,,57,29,,86,498072,496896,,994968,392001,352897,,744898,,,,,,2704,7,2711,394705,352904,747609,747609,13506,,1.81,,,,75.14,,,,,,,,734059,,,,44,,108,1346,739,
1998, WEST BENGAL, Bankura,S25,35,GEN,7,0,,7,0,0,,0,1,0,,1,6,0,,6,4,0,,4,524048,504576,,1028624,,,,,144,66,,210,524192,504642,,1028834,409498,353484,,762982,,,,,,3601,57,3658,413099,353541,766640,766640,18640,,2.43,,,,74.52,,,,,,,,748000,,,,0,,0,1405,732,
1998, WEST BENGAL, Vishnupur,S25,36,SC,3,2,,5,0,0,,0,0,0,,0,3,2,,5,3,0,,3,533256,530240,,1063496,,,,,385,193,,578,533641,530433,,1064074,441353,417430,,858783,,,,,,3554,193,3747,444907,417623,862530,862530,17724,,2.05,,,,81.06,,,,,,,,844806,,,,0,,0,1387,767,
1998, WEST BENGAL, Durgapur,S25,37,SC,3,0,,3,0,0,,0,0,0,,0,3,0,,3,1,0,,1,626641,564711,,1191352,,,,,243,102,,345,626884,564813,,1191697,476265,442415,,918680,,,,,,3121,96,3217,479386,442511,921897,921897,17351,,1.88,,,,77.36,,,,,,,,904122,,,,424,,118,1588,750,
1998, WEST BENGAL, Asansol,S25,38,GEN,8,0,,8,0,0,,0,0,0,,0,8,0,,8,6,0,,6,688431,554141,,1242572,,,,,76,42,,118,688507,554183,,1242690,485071,396877,,881948,,,,,,,,1881,486952,396877,883829,883829,15907,,1.8,,,,71.12,,,,,,,,864840,,,,3082,,17,1629,763,
1998, WEST BENGAL, Burdwan,S25,39,GEN,3,1,,4,0,0,,0,0,0,,0,3,1,,4,2,0,,2,614875,575098,,1189973,,,,,264,143,,407,615139,575241,,1190380,546036,447193,,993229,,,,,,,,4048,550084,447193,997277,997277,13791,,1.38,,,,83.78,,,,,,,,983107,,,,379,,98,1525,781,
1998, WEST BENGAL, Katwa,S25,40,GEN,6,0,,6,0,0,,0,0,0,,0,6,0,,6,4,0,,4,587600,568546,,1156146,,,,,267,129,,396,587867,568675,,1156542,489398,473414,,962812,,,,,,,,2426,491824,473414,965238,965238,13074,,1.35,,,,83.46,,,,,,,,951225,,,,939,,113,1483,780,
1998, WEST BENGAL, Bolpur,S25,41,GEN,4,0,,4,0,0,,0,1,0,,1,3,0,,3,1,0,,1,514540,507787,,1022327,,,,,255,153,,408,514795,507940,,1022735,423827,375738,,799565,,,,,,3724,93,3817,427551,375831,803382,803382,13093,,1.63,,,,78.55,,,,,,,,790289,,,,0,,0,1359,753,
1998, WEST BENGAL, Birbhum,S25,42,SC,6,0,,6,0,0,,0,0,0,,0,6,0,,6,3,0,,3,518901,508824,,1027725,,,,,250,139,,389,519151,508963,,1028114,417498,368226,,785724,,,,,,4088,97,4185,421586,368323,789909,789909,14788,,1.87,,,,76.83,,,,,,,,775121,,,,0,,55,1373,749,
1998, ANDAMAN & NICOB, Andaman & Nicobar I,U01,1,GEN,12,0,,12,3,0,,3,3,0,,3,6,0,,6,3,0,,3,133941,98024,,231965,,,,,41,7,,48,133982,98031,,232013,83784,63906,,147690,,,,,,,,8,83792,63906,147698,147698,1850,,1.25,,,,63.66,,,,,,,,145836,,,,12,,64,358,648,
1998, CHANDIGARH, Chandigarh,U02,1,GEN,21,2,,23,2,0,,2,3,0,,3,16,2,,18,14,2,,16,303995,226718,,530713,,,,,243,190,,433,304238,226908,,531146,165000,120065,,285065,,,,,,51,33,84,165051,120098,285149,285149,2304,,0.81,,,,53.69,,,,,,,,282755,,,,90,,59,615,864,
1998, DADRA & NAGAR H, Dadra & Nagar Haveli,U03,1,GEN,6,0,,6,0,0,,0,2,0,,2,4,0,,4,2,0,,2,50262,45562,,95824,,,,,6,2,,8,50268,45564,,95832,37980,36225,,74205,,,,,,,,0,37980,36225,74205,74205,1658,,2.23,,,,77.43,,,,,,,,72531,,,,16,,5,123,779,
1998, DAMAN & DIU, Daman And Diu,U04,1,GEN,7,2,,9,2,1,,3,1,0,,1,4,1,,5,2,1,,3,37389,34542,,71931,,,,,3,0,,3,37392,34542,,71934,26364,26025,,52389,,,,,,,,0,26364,26025,52389,52389,789,,1.51,,,,72.83,,,,,,,,51596,,,,4,,2,82,877,
1998, NATIONAL CAPITAL, New Delhi,U05,1,GEN,20,1,,21,3,0,,3,0,0,,0,17,1,,18,15,1,,16,299241,217723,,516964,,,,,224,131,,355,299465,217854,,517319,154703,104947,,259650,,,,,,52,19,71,154755,104966,259721,259721,2366,,0.91,,,,50.21,,,,,,,,257355,,,,0,,51,592,874,
1998, NATIONAL CAPITAL, South Delhi,U05,2,GEN,21,3,,24,5,0,,5,0,0,,0,16,3,,19,15,2,,17,650388,504535,,1154923,,,,,671,481,,1152,651059,505016,,1156075,332671,236745,,569416,,,,,,116,65,181,332787,236810,569597,569597,4115,,0.72,,,,49.27,,,,,,,,564561,,,,921,,121,1289,897,
1998, NATIONAL CAPITAL, Outer Delhi,U05,3,GEN,41,1,,42,17,1,,18,3,0,,3,21,0,,21,19,0,,19,1701396,1223902,,2925298,,,,,792,473,,1265,1702188,1224375,,2926563,860422,572806,,1433228,,,,,,52,23,75,860474,572829,1433303,1433303,12175,,0.85,,,,48.98,,,,,,,,1421128,,,,0,,317,3167,924,
1998, NATIONAL CAPITAL, East Delhi,U05,4,GEN,23,1,,24,3,0,,3,0,0,,0,20,1,,21,19,0,,19,1289945,974069,,2264014,,,,,338,248,,586,1290283,974317,,2264600,700251,464447,,1164698,,,,,,120,49,169,700371,464496,1164867,1164867,11647,,1.0,,,,51.44,,,,,,,,1153220,,,,0,,110,2493,908,
1998, NATIONAL CAPITAL, Chandni Chowk,U05,5,GEN,24,1,,25,2,0,,2,0,0,,0,22,1,,23,19,1,,20,202840,165345,,368185,,,,,23,18,,41,202863,165363,,368226,135588,91817,,227405,,,,,,4,2,6,135592,91819,227411,227411,2136,,0.94,,,,61.76,,,,,,,,225275,,,,0,,134,421,875,
1998, NATIONAL CAPITAL, Delhi Sadar,U05,6,GEN,23,1,,24,5,0,,5,5,0,,5,13,1,,14,11,1,,12,293284,217967,,511251,,,,,86,66,,152,293370,218033,,511403,175486,123411,,298897,,,,,,14,8,22,175500,123419,298919,298919,2406,,0.8,,,,58.45,,,,,,,,296513,,,,0,,6,551,928,
1998, NATIONAL CAPITAL, Karol Bagh,U05,7,SC,16,3,,19,3,0,,3,0,0,,0,13,3,,16,12,2,,14,326948,226291,,553239,,,,,116,81,,197,327064,226372,,553436,182835,118915,,301750,,,,,,22,16,38,182857,118931,301788,301788,2758,,0.91,,,,54.53,,,,,,,,299030,,,,0,,118,619,894,
1998, LAKSHADWEEP, Lakshadweep,U06,1,ST,2,0,,2,0,0,,0,0,0,,0,2,0,,2,0,0,,0,19012,17710,,36722,,,,,10,6,,16,19022,17716,,36738,15725,15537,,31262,,,,,,,,2,15727,15537,31264,31264,198,,0.63,,,,85.1,,,,,,,,31064,,,,2,,2,43,854,
1998, PONDICHERRY, Pondicherry,U07,1,GEN,13,0,,13,3,0,,3,1,0,,1,9,0,,9,6,0,,6,337097,328247,,665344,,,,,89,53,,142,337186,328300,,665486,210576,207193,,417769,,,,,,15,2,17,210591,207195,417786,417786,8851,,2.12,,,,62.78,,,,,,,,408918,,,,17,,5,799,833,
1996, ANDHRA PRADESH, Srikakulam,S01,1,GEN,16,3,,19,1,2,,3,5,1,,6,10,0,,10,7,0,,7,476272,506478,,982750,,,,,411,168,,579,476683,506646,,983329,319642,327363,,647005,,,,,,181,33,214,319823,327396,647219,647219,10873,,1.68,,,,65.82,,,,,,,,636346,,,,0,,16,1222,805,
1996, ANDHRA PRADESH, Parvathipuram,S01,2,ST,11,2,,13,1,0,,1,4,1,,5,6,1,,7,3,1,,4,442975,471821,,914796,,,,,83,40,,123,443058,471861,,914919,307367,286517,,593884,,,,,,107,4,111,307474,286521,593995,593995,15290,,2.57,,,,64.92,,,,,,,,578705,,,,0,,19,1165,785,
1996, ANDHRA PRADESH, Bobbili,S01,3,GEN,24,1,,25,0,0,,0,6,1,,7,18,0,,18,16,0,,16,461558,481167,,942725,,,,,126,49,,175,461684,481216,,942900,327629,312264,,639893,,,,,,112,21,133,327741,312285,640026,640026,14221,,2.22,,,,67.88,,,,,,,,625676,,,,129,,10,1218,774,
1996, ANDHRA PRADESH, Visakhapatnam,S01,4,GEN,34,2,,36,0,1,,1,5,0,,5,29,1,,30,27,1,,28,700923,693248,,1394171,,,,,196,108,,304,701119,693356,,1394475,454125,394941,,849066,,,,,,115,13,128,454240,394954,849194,849194,16319,,1.92,,,,60.9,,,,,,,,832875,,,,0,,70,1744,800,
1996, ANDHRA PRADESH, Bhadrachalam,S01,5,ST,12,2,,14,0,0,,0,5,0,,5,7,2,,9,6,1,,7,546007,556048,,1102055,,,,,33,20,,53,546040,556068,,1102108,365587,310988,,676575,,,,,,10,0,10,365597,310988,676585,676585,25945,,3.83,,,,61.39,,,,,,,,650640,,,,0,,21,1338,824,
1996, ANDHRA PRADESH, Anakapalli,S01,6,GEN,15,1,,16,0,0,,0,5,0,,5,10,1,,11,8,1,,9,505834,531013,,1036847,,,,,148,60,,208,505982,531073,,1037055,354044,347549,,701593,,,,,,104,28,132,354148,347577,701725,701725,20377,,2.9,,,,67.67,,,,,,,,681348,,,,0,,18,1310,792,
1996, ANDHRA PRADESH, Kakinada,S01,7,GEN,36,1,,37,1,0,,1,14,1,,15,21,0,,21,18,0,,18,577975,586828,,1164803,,,,,45,30,,75,578020,586858,,1164878,388560,356509,,745069,,,,,,44,30,74,388604,356539,745143,745143,16999,,2.28,,,,63.97,,,,,,,,727999,,,,145,,25,1351,862,
1996, ANDHRA PRADESH, Rajahmundry,S01,8,GEN,38,1,,39,0,0,,0,14,0,,14,24,1,,25,22,1,,23,556440,563958,,1120398,,,,,51,34,,85,556491,563992,,1120483,394312,375521,,769833,,,,,,112,4,116,394424,375525,769949,769949,13548,,1.76,,,,68.72,,,,,,,,756401,,,,0,,11,1302,861,
1996, ANDHRA PRADESH, Amalapuram,S01,9,SC,15,0,,15,0,0,,0,4,0,,4,11,0,,11,8,0,,8,451488,456887,,908375,,,,,73,44,,117,451561,456931,,908492,337309,300296,,637605,,,,,,27,10,37,337336,300306,637642,637642,15744,,2.47,,,,70.19,,,,,,,,621325,,,,573,,3,1082,840,
1996, ANDHRA PRADESH, Narasapur,S01,10,GEN,31,0,,31,2,0,,2,9,0,,9,20,0,,20,18,0,,18,506265,514271,,1020536,,,,,74,38,,112,506339,514309,,1020648,376660,346651,,723311,,,,,,91,13,104,376751,346664,723415,723415,13775,,1.9,,,,70.88,,,,,,,,709640,,,,0,,51,1236,826,
1996, ANDHRA PRADESH, Eluru,S01,11,GEN,28,0,,28,1,0,,1,7,0,,7,20,0,,20,18,0,,18,557155,561311,,1118466,,,,,102,69,,171,557257,561380,,1118637,413781,381052,,794833,,,,,,197,49,246,413978,381101,795079,795079,15781,,1.98,,,,71.08,,,,,,,,779298,,,,0,,54,1323,846,
1996, ANDHRA PRADESH, Machilipatnam,S01,12,GEN,31,3,,34,2,0,,2,8,1,,9,21,2,,23,18,2,,20,499651,502742,,1002393,,,,,86,48,,134,499737,502790,,1002527,370881,339289,,710170,,,,,,216,13,229,371097,339302,710399,710399,13614,,1.92,,,,70.86,,,,,,,,696785,,,,0,,10,1259,796,
1996, ANDHRA PRADESH, Vijayawada,S01,13,GEN,47,1,,48,1,0,,1,11,1,,12,35,0,,35,32,0,,32,680539,670412,,1350951,,,,,67,45,,112,680606,670457,,1351063,466473,426828,,893301,,,,,,114,25,139,466587,426853,893440,893440,12699,,1.42,,,,66.13,,,,,,,,880741,,,,0,,0,1543,876,
1996, ANDHRA PRADESH, Tenali,S01,14,GEN,28,2,,30,2,0,,2,7,1,,8,19,1,,20,18,0,,18,480590,481144,,961734,,,,,176,82,,258,480766,481226,,961992,331540,300453,,631993,,,,,,196,48,244,331736,300501,632237,632237,11621,,1.84,,,,65.72,,,,,,,,620616,,,,0,,13,1204,799,
1996, ANDHRA PRADESH, Guntur,S01,15,GEN,36,1,,37,0,0,,0,4,1,,5,32,0,,32,30,0,,30,635162,635257,,1270419,,,,,70,43,,113,635232,635300,,1270532,395113,349740,,744853,,,,,,128,42,170,395241,349782,745023,745023,11832,,1.59,,,,58.64,,,,,,,,733191,,,,0,,27,1538,826,
1996, ANDHRA PRADESH, Bapatla,S01,16,GEN,46,3,,49,1,1,,2,12,1,,13,33,1,,34,32,0,,32,532719,540811,,1073530,,,,,225,135,,360,532944,540946,,1073890,348902,326599,,675501,,,,,,183,35,218,349085,326634,675719,675719,10104,,1.5,,,,62.92,,,,,,,,665086,,,,529,,12,1355,793,
1996, ANDHRA PRADESH, Narasaraopet,S01,17,GEN,39,1,,40,0,0,,0,7,0,,7,32,1,,33,30,1,,31,637758,636303,,1274061,,,,,254,144,,398,638012,636447,,1274459,371109,357104,,728213,,,,,,245,42,287,371354,357146,728500,728500,14045,,1.93,,,,57.16,,,,,,,,714455,,,,0,,15,1588,803,
1996, ANDHRA PRADESH, Ongole,S01,18,GEN,52,1,,53,0,0,,0,5,0,,5,47,1,,48,46,0,,46,593136,591618,,1184754,,,,,144,80,,224,593280,591698,,1184978,386383,378760,,765143,,,,,,146,16,162,386529,378776,765305,765305,8707,,1.14,,,,64.58,,,,,,,,756598,,,,0,,5,1531,774,
1996, ANDHRA PRADESH, Nellore,S01,19,SC,28,4,,32,0,0,,0,12,2,,14,16,2,,18,15,1,,16,588267,594498,,1182765,,,,,74,36,,110,588341,594534,,1182875,373341,327480,,700821,,,,,,33,3,36,373374,327483,700857,700857,20627,,2.94,,,,59.25,,,,,,,,680230,,,,0,,10,1532,772,
1996, ANDHRA PRADESH, Tirupathi,S01,20,SC,23,4,,27,0,1,,1,8,1,,9,15,2,,17,14,1,,15,599431,609030,,1208461,,,,,124,53,,177,599555,609083,,1208638,400932,357795,,758727,,,,,,56,8,64,400988,357803,758791,758791,14725,,1.94,,,,62.78,,,,,,,,743283,,,,783,,0,1535,787,
1996, ANDHRA PRADESH, Chittoor,S01,21,GEN,27,1,,28,0,0,,0,7,0,,7,20,1,,21,18,1,,19,566120,566048,,1132168,,,,,430,239,,669,566550,566287,,1132837,427076,383697,,810773,,,,,,275,62,337,427351,383759,811110,811110,13724,,1.69,,,,71.6,,,,,,,,797386,,,,0,,15,1408,805,
1996, ANDHRA PRADESH, Rajampet,S01,22,GEN,31,0,,31,0,0,,0,6,0,,6,25,0,,25,23,0,,23,493679,490485,,984164,,,,,141,94,,235,493820,490579,,984399,323648,266303,,589951,,,,,,206,4,210,323854,266307,590161,590161,10724,,1.82,,,,59.95,,,,,,,,579437,,,,0,,3,1290,763,
1996, ANDHRA PRADESH, Cuddapah,S01,23,GEN,57,1,,58,2,0,,2,27,0,,27,28,1,,29,26,1,,27,574594,577946,,1152540,,,,,123,73,,196,574717,578019,,1152736,398900,368714,,767614,,,,,,295,49,344,399195,368763,767958,767958,11879,,1.55,,,,66.62,,,,,,,,756079,,,,0,,6,1529,754,
1996, ANDHRA PRADESH, Hindupur,S01,24,GEN,30,0,,30,0,0,,0,2,0,,2,28,0,,28,26,0,,26,595396,576195,,1171591,,,,,71,46,,117,595467,576241,,1171708,397444,317172,,714616,,,,,,21,9,30,397465,317181,714646,714646,22055,,3.09,,,,60.99,,,,,,,,692591,,,,0,,0,1463,801,
1996, ANDHRA PRADESH, Anantapur,S01,25,GEN,28,1,,29,0,0,,0,5,1,,6,23,0,,23,21,0,,21,613257,601102,,1214359,,,,,106,52,,158,613363,601154,,1214517,365317,290845,,656162,,,,,,64,25,89,365381,290870,656251,656251,17615,,2.68,,,,54.03,,,,,,,,638636,,,,0,,0,1494,813,
1996, ANDHRA PRADESH, Kurnool,S01,26,GEN,31,1,,32,0,0,,0,9,0,,9,22,1,,23,20,1,,21,572923,576017,,1148940,,,,,125,73,,198,573048,576090,,1149138,385288,327587,,712875,,,,,,105,15,120,385393,327602,712995,712995,16892,,2.37,,,,62.05,,,,,,,,696103,,,,0,,189,1397,823,
1996, ANDHRA PRADESH, Nandyal,S01,27,GEN,38,0,,38,3,0,,3,3,0,,3,32,0,,32,30,0,,30,562782,559732,,1122514,,,,,482,154,,636,563264,559886,,1123150,393286,347336,,740622,,,,,,208,56,264,393494,347392,740886,740886,14160,,1.91,,,,65.97,,,,,,,,726726,,,,0,,2,1379,814,
1996, ANDHRA PRADESH, Nagarkurnool,S01,28,SC,23,1,,24,1,0,,1,7,0,,7,15,1,,16,13,1,,14,597669,598692,,1196361,,,,,142,58,,200,597811,598750,,1196561,400268,382244,,782512,,,,,,87,4,91,400355,382248,782603,782603,26378,,3.37,,,,65.4,,,,,,,,756225,,,,0,,0,1421,842,
1996, ANDHRA PRADESH, Mahabubnagar,S01,29,GEN,30,3,,33,1,0,,1,7,1,,8,22,2,,24,20,1,,21,616959,626523,,1243482,,,,,89,54,,143,617048,626577,,1243625,381396,363142,,744538,,,,,,123,4,127,381519,363146,744665,744665,18499,,2.48,,,,59.88,,,,,,,,726166,,,,0,,22,1451,857,
1996, ANDHRA PRADESH, Hyderabad,S01,30,GEN,71,2,,73,4,0,,4,15,1,,16,52,1,,53,50,1,,51,765717,732606,,1498323,,,,,120,72,,192,765837,732678,,1498515,506938,442532,,949470,,,,,,58,32,90,506996,442564,949560,949560,19543,,2.06,,,,63.37,,,,,,,,928704,,,,1313,,131,1888,794,
1996, ANDHRA PRADESH, Secunderabad,S01,31,GEN,83,4,,87,4,0,,4,23,1,,24,56,3,,59,54,3,,57,868886,822375,,1691261,,,,,95,62,,157,868981,822437,,1691418,489034,388096,,877130,,,,,,30,9,39,489064,388105,877169,877169,13332,,1.52,,,,51.86,,,,,,,,862348,,,,1489,,148,1758,962,
1996, ANDHRA PRADESH, Siddipet,S01,32,SC,17,0,,17,3,0,,3,1,0,,1,13,0,,13,11,0,,11,799873,776176,,1576049,,,,,237,101,,338,800110,776277,,1576387,500529,429737,,930266,,,,,,85,1,86,500614,429738,930352,930352,26930,,2.89,,,,59.02,,,,,,,,903422,,,,0,,25,1774,889,
1996, ANDHRA PRADESH, Medak,S01,33,GEN,32,0,,32,0,0,,0,13,0,,13,19,0,,19,16,0,,16,605631,622324,,1227955,,,,,152,62,,214,605783,622386,,1228169,413290,374055,,787345,,,,,,184,0,184,413474,374055,787529,787529,22536,,2.86,,,,64.12,,,,,,,,764993,,,,0,,30,1527,804,
1996, ANDHRA PRADESH, Nizamabad,S01,34,GEN,31,0,,31,0,0,,0,6,0,,6,25,0,,25,23,0,,23,546954,587633,,1134587,,,,,38,16,,54,546992,587649,,1134641,351383,347113,,698496,,,,,,12,4,16,351395,347117,698512,698512,20906,,2.99,,,,61.56,,,,,,,,677606,,,,0,,51,1391,816,
1996, ANDHRA PRADESH, Adilabad,S01,35,GEN,28,1,,29,0,0,,0,12,1,,13,16,0,,16,14,0,,14,527615,545299,,1072914,,,,,36,12,,48,527651,545311,,1072962,362802,324292,,687094,,,,,,59,4,63,362861,324296,687157,687157,21699,,3.16,,,,64.04,,,,,,,,665458,,,,0,,0,1341,800,
1996, ANDHRA PRADESH, Peddapalli,S01,36,SC,22,1,,23,0,0,,0,3,1,,4,19,0,,19,17,0,,17,661519,646715,,1308234,,,,,74,34,,108,661593,646749,,1308342,396317,324900,,721217,,,,,,22,7,29,396339,324907,721246,721246,22082,,3.06,,,,55.13,,,,,,,,699164,,,,0,,18,1640,798,
1996, ANDHRA PRADESH, Karimnagar,S01,37,GEN,29,3,,32,2,0,,2,6,2,,8,21,1,,22,19,1,,20,612291,631313,,1243604,,,,,25,12,,37,612316,631325,,1243641,360941,339491,,700432,,,,,,48,4,52,360989,339495,700484,700484,21124,,3.02,,,,56.33,,,,,,,,679360,,,,0,,43,1612,771,
1996, ANDHRA PRADESH, Hanamkonda,S01,38,GEN,28,2,,30,1,1,,2,5,0,,5,22,1,,23,19,1,,20,562452,551373,,1113825,,,,,44,20,,64,562496,551393,,1113889,319621,264549,,584170,,,,,,134,3,137,319755,264552,584307,584307,19804,,3.39,,,,52.46,,,,,,,,564503,,,,0,,0,1389,802,
1996, ANDHRA PRADESH, Warangal,S01,39,GEN,28,1,,29,2,0,,2,10,0,,10,16,1,,17,14,1,,15,562163,556575,,1118738,,,,,18,12,,30,562181,556587,,1118768,402903,353177,,756080,,,,,,34,6,40,402937,353183,756120,756120,21081,,2.79,,,,67.59,,,,,,,,735039,,,,0,,1,1416,790,
1996, ANDHRA PRADESH, Khammam,S01,40,GEN,47,1,,48,2,0,,2,17,1,,18,28,0,,28,26,0,,26,621776,610894,,1232670,,,,,37,12,,49,621813,610906,,1232719,470992,424408,,895400,,,,,,32,9,41,471024,424417,895441,895441,20440,,2.28,,,,72.64,,,,,,,,875001,,,,0,,48,1504,820,
1996, ANDHRA PRADESH, Nalgonda,S01,41,GEN,471,66,,537,30,5,,35,21,1,,22,420,60,,480,417,60,,477,733410,693457,,1426867,,,,,143,16,,159,733553,693473,,1427026,448530,402579,,851109,,,,,,9,0,9,448539,402579,851118,851118,16161,,1.9,,,,59.64,,,,,,,,834957,,,,0,,0,2372,602,
1996, ANDHRA PRADESH, Miryalguda,S01,42,GEN,47,2,,49,2,0,,2,21,1,,22,24,1,,25,23,0,,23,638116,629054,,1267170,,,,,51,27,,78,638167,629081,,1267248,450541,395613,,846154,,,,,,8,4,12,450549,395617,846166,846166,22389,,2.65,,,,66.77,,,,,,,,823720,,,,57,,0,1589,798,
